ZoonosesDic-id	lexicalCue	lexicalCue_jpn	exactID	synonymID	lexicalTextAE-span	Registered	LastUpdated
ZoonosesDic-id_1723	respondents	回答者	Tax:9606		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26177344/spans/196-207	2021-09-26	
ZoonosesDic-id_1724	37.4	37.4			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26177344/spans/237-241	2021-09-26	
ZoonosesDic-id_1725	bitten	噛まれる		MESH:D001733	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26177344/spans/252-258	2021-09-26	
ZoonosesDic-id_1726	scratched	ひっかかれる			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26177344/spans/260-269	2021-09-26	
ZoonosesDic-id_1727	exposed	浴びる	MESH:D004781		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26177344/spans/274-281	2021-09-26	
ZoonosesDic-id_1728	urine	尿	MESH:D014556		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26177344/spans/289-294	2021-09-26	
ZoonosesDic-id_1729	45.6	45.6			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26177344/spans/300-304	2021-09-26	
ZoonosesDic-id_1730	ate	食べる		MESH:D005502	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26177344/spans/306-309	2021-09-26	
ZoonosesDic-id_1731	meat	肉	MESH:D008460		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26177344/spans/314-318	2021-09-26	
ZoonosesDic-id_1732	Companion animals	コンパニオンアニマル	MESH:D057805		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/87-104	2021-09-26	
ZoonosesDic-id_1733	guinea pigs	モルモット	Tax:10141		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/180-191	2021-09-26	
ZoonosesDic-id_1734	reptiles	爬虫類	MESH:D012104		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/193-201	2021-09-26	
ZoonosesDic-id_1735	ornamental	観賞（魚）			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/213-223	2021-09-26	
ZoonosesDic-id_1736	fish	（観賞）魚	MESH:D005399		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/224-228	2021-09-26	
ZoonosesDic-id_1737	food production animal species	食料生産動物種		MESH:D008460	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/241-271	2021-09-26	
ZoonosesDic-id_1738	domestic pigs	（飼育）ブタ	Tax:9825		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/281-294	2021-09-26	
ZoonosesDic-id_1739	food production animals	食料生産動物		MESH:D008460	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/606-629	2021-09-26	
ZoonosesDic-id_1740	health	健康	MESH:D006262		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/679-685	2021-09-26	
ZoonosesDic-id_1741	138	138			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/721-724	2021-09-26	
ZoonosesDic-id_1742	infecting	（ウイルス）感染	MESH:D014777		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/761-770	2021-09-26	
ZoonosesDic-id_1743	food production animal	食料生産動物		MESH:D008460	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/819-841	2021-09-26	
ZoonosesDic-id_1744	59	59			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/850-852	2021-09-26	
ZoonosesDic-id_1745	these	138		138	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/856-861	2021-09-26	
ZoonosesDic-id_1746	infectious	感染する	MESH:D014777		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/875-885	2021-09-26	
ZoonosesDic-id_1747	human beings	ヒト	Tax:9606		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/890-902	2021-09-26	
ZoonosesDic-id_1748	135	135			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/904-907	2021-09-26	
ZoonosesDic-id_1749	food production mammals	食料生産（哺乳）動物		Tax:40674	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/928-951	2021-09-26	
ZoonosesDic-id_1750	food production mammals	食料生産（哺乳）動物		MESH:D008460	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/928-951	2021-09-26	
ZoonosesDic-id_1751	22	22			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/967-969	2021-09-26	
ZoonosesDic-id_1752	food production fishes	食料生産魚		MESH:D005399	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/990-1012	2021-09-26	
ZoonosesDic-id_1753	food production fishes	食料生産魚		MESH:D017747	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/990-1012	2021-09-26	2021-09-29
ZoonosesDic-id_1754	highest concern	（リンパ球性脈絡髄膜炎）		MESH:D008216	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1025-1040	2021-09-26	2021-09-29
ZoonosesDic-id_1755	highest concern	（インフルエンザウイルス（A型））		MESH:D007251	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1025-1040	2021-09-26	
ZoonosesDic-id_1756	highest concern	ロタウイルス感染症（感染性胃腸炎）		MESH:D012400	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1025-1040	2021-09-26	
ZoonosesDic-id_1757	highest concern	牛痘ウイルス感染症		MESH:D015605	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1025-1040	2021-09-26	
ZoonosesDic-id_1758	highest concern	E型肝炎		MESH:D016751	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1025-1040	2021-09-26	
ZoonosesDic-id_1759	highest concern	リッサウイルス感染症		MESH:D018353	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1025-1040	2021-09-26	
ZoonosesDic-id_1760	highest concern	（ウイルス性肝炎）		MESH:D000086965	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1025-1040	2021-09-26	
ZoonosesDic-id_1761	highest concern	ウイルス性肝炎		MESH:D005759	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1025-1040	2021-09-26	
ZoonosesDic-id_1762	highest concern	ダニ媒介脳炎		MESH:D004675	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1025-1040	2021-09-26	
ZoonosesDic-id_1763	highest concern	ウエストナイルウイルス病		MESH:D014901	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1025-1040	2021-09-26	
ZoonosesDic-id_1764	highest concern	狂犬病		MESH:D011818	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1025-1040	2021-09-26	
ZoonosesDic-id_1765	highest concern	（昆虫媒介性ウイルス感染症の１種、タヒナ）		MESH:D000086965	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1025-1040	2021-09-26	
ZoonosesDic-id_1766	highest concern	ハンタウイルス肺症候群		MESH:D018778	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1025-1040	2021-09-26	
ZoonosesDic-id_1767	highest concern	クリミア・コンゴ出血熱		MESH:D006479	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1025-1040	2021-09-26	
ZoonosesDic-id_1768	hantaviruses	ハンタウイルス	Tax:1980442		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1067-1079	2021-09-26	
ZoonosesDic-id_1769	Tahyna virus	タヒナウイルス	Tax:45270		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1081-1093	2021-09-26	
ZoonosesDic-id_1770	West Nile virus	ウエストナイルウイルス	Tax:11082		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1109-1124	2021-09-26	
ZoonosesDic-id_1771	tick-borne encephalitis virus	ダニ媒介脳炎ウイルス	Tax:11084		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1126-1155	2021-09-26	
ZoonosesDic-id_1772	Crimean-Congo haemorrhagic fever virus	クリミア・コンゴ出血熱ウイルス	Tax:1980519		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1157-1195	2021-09-26	
ZoonosesDic-id_1773	Aichi virus	アイチウイルス	Tax:194960		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1197-1208	2021-09-26	
ZoonosesDic-id_1774	European bat lyssavirus	ヨーロッパコウモリリッサウィルス	Tax:38768		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1210-1233	2021-09-26	
ZoonosesDic-id_1775	hepatitis E virus	E型肝炎ウイルス	Tax:1678143		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1235-1252	2021-09-26	
ZoonosesDic-id_1776	cowpox virus	牛痘ウイルス	Tax:10243		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1254-1266	2021-09-26	
ZoonosesDic-id_1777	G5 rotavirus	G5ロタウイルス	Tax:380389		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1268-1280	2021-09-26	
ZoonosesDic-id_1778	influenza A virus	A型インフルエンザウイルス	Tax:11320		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1282-1299	2021-09-26	
ZoonosesDic-id_1779	lymphocytic choriomeningitis virus	リンパ球性脈絡髄膜炎ウイルス	Tax:11623		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1304-1338	2021-09-26	
ZoonosesDic-id_1780	highest concern	馬伝染性貧血		MESH:D004859	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1351-1366	2021-09-26	
ZoonosesDic-id_1781	highest concern	小反芻獣疫		MESH:D029021	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1351-1366	2021-09-26	
ZoonosesDic-id_1782	highest concern	（ウマヘルペスウイルス9型による）感染症		MESH:D004266	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1351-1366	2021-09-26	
ZoonosesDic-id_1783	highest concern	豚熱		MESH:D006691	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1351-1366	2021-09-26	
ZoonosesDic-id_1784	highest concern	ブタ離乳後多臓器性発育不良症候群/全身性消耗症候群		MESH:D053570	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1351-1366	2021-09-26	
ZoonosesDic-id_1785	highest concern	リフトバレー熱		MESH:D012295	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1351-1366	2021-09-26	
ZoonosesDic-id_1786	highest concern	ランピースキン病		MESH:D008166	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1351-1366	2021-09-26	
ZoonosesDic-id_1787	highest concern	口蹄疫		MESH:D005536	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1351-1366	2021-09-26	
ZoonosesDic-id_1788	highest concern	アフリカ豚熱		MESH:D000357	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1351-1366	2021-09-26	
ZoonosesDic-id_1789	highest concern	ブルータング		MESH:D001819	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1351-1366	2021-09-26	
ZoonosesDic-id_1790	bluetongue virus	ブルータングウイルス	Tax:40051		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1414-1430	2021-09-26	
ZoonosesDic-id_1791	African swine fever virus	アフリカ豚熱ウイルス	Tax:10497		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1432-1457	2021-09-26	
ZoonosesDic-id_1792	foot-and-mouth disease virus	口蹄疫ウイルス	Tax:12110		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1459-1487	2021-09-26	
ZoonosesDic-id_1793	lumpy skin disease virus	ランピースキン病ウイルス	Tax:59509		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1489-1513	2021-09-26	
ZoonosesDic-id_1794	Rift Valley fever virus	リフトバレー熱ウイルス	Tax:11588		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1515-1538	2021-09-26	
ZoonosesDic-id_1795	porcine circovirus	豚サーコウイルス	Tax:46221		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1540-1558	2021-09-26	
ZoonosesDic-id_1796	classical swine fever virus	ペスチウイルスC（CSFウイルス）	Tax:11096		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1560-1587	2021-09-26	
ZoonosesDic-id_1797	equine herpesvirus 9	ウマヘルペスウイルス9型	Tax:55744		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1589-1609	2021-09-26	
ZoonosesDic-id_1798	peste des petits ruminants virus	小反芻獣疫ウイルス	Tax:2593991		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1611-1643	2021-09-26	
ZoonosesDic-id_1799	equine infectious anaemia virus (equine infectious anemia virus)	馬伝染性貧血ウイルス	Tax:11665		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1648-1679	2021-09-26	
ZoonosesDic-id_1800	highest concern	ビルナウイルス感染症		MESH:D018175	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1692-1707	2021-09-26	
ZoonosesDic-id_1801	highest concern	急性壊死性膵炎		MESH:D019283	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1692-1707	2021-09-26	
ZoonosesDic-id_1802	highest concern	ウイルス性出血性敗血症		MESH:D031941	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1692-1707	2021-09-26	
ZoonosesDic-id_1803	highest concern	コイヘルペスウイルス病		MESH:D006566	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1692-1707	2021-09-26	
ZoonosesDic-id_1804	cyprinid herpesvirus 3	コイヘルペスウイルス3型	Tax:180230		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1744-1766	2021-09-26	
ZoonosesDic-id_1805	koi herpesvirus	コイヘルペスウイルス	Tax:180230		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1768-1783	2021-09-26	
ZoonosesDic-id_1806	viral haemorrhagic septicaemia virus	ウイルス性出血性敗血症ウイルス	Tax:11287		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1786-1822	2021-09-26	
ZoonosesDic-id_1807	infectious pancreatic necrosis virus	伝染性膵臓壊死症ウイルス	Tax:11002		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1827-1863	2021-09-26	
ZoonosesDic-id_1808	food production animals	食料生産動物		MESH:D008460	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1982-2005	2021-09-26	
ZoonosesDic-id_1809	virus	（エボラ）ウイルス	Tax:186536		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/20924703/spans/278-283	2021-09-26	
ZoonosesDic-id_1810	hemorrhagic fever	マールブルグ病/マールブルグ出血熱	MESH:D008379		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/20924703/spans/323-340	2021-09-26	
ZoonosesDic-id_1811	hemorrhagic fever	ウイルス性出血熱	MESH:D006482		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/20924703/spans/323-340	2021-09-26	
ZoonosesDic-id_1812	These viral diseases	マールブルグ病/マールブルグ出血熱	MESH:D008379		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/20924703/spans/377-397	2021-09-26	
ZoonosesDic-id_1813	These viral diseases	エボラウイルス病/エボラ出血熱	MESH:D019142		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/20924703/spans/377-397	2021-09-26	
ZoonosesDic-id_1814	lethality	致死率			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/20924703/spans/466-475	2021-09-26	
ZoonosesDic-id_1815	Ebola-Zaire	ザイールエボラウイルス/エボラウイルスザイール	Tax:186538		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/20924703/spans/739-750	2021-09-26	
ZoonosesDic-id_1816	Hammer-headed Bats	ウマヅラコウモリ	Tax:448084		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/20924703/spans/779-797	2021-09-26	
ZoonosesDic-id_1817	Hypsignathus monstrosus	ウマヅラコウモリ	Tax:448084		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/20924703/spans/799-822	2021-09-26	
ZoonosesDic-id_1818	Epauletted Fruit Bats	フランケオナシケンショウコウモリ	Tax:77231		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/20924703/spans/825-846	2021-09-26	
ZoonosesDic-id_1819	Epomops franqueti	フランケオナシケンショウコウモリ	Tax:77231		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/20924703/spans/848-865	2021-09-26	
ZoonosesDic-id_1820	Little Collared Fruit Bats	コクビワフルーツコウモリ	Tax:77243		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/20924703/spans/872-898	2021-09-26	
ZoonosesDic-id_1821	Myonycteris torquata	コクビワフルーツコウモリ	Tax:77243		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/20924703/spans/900-920	2021-09-26	
ZoonosesDic-id_1822	2001	2001年			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/20924703/spans/953-957	2021-09-26	
ZoonosesDic-id_1823	2005	2005年			https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/20924703/spans/962-966	2021-09-26	
ZoonosesDic-id_1824	Gabon	ガボン共和国	MESH:D005681		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/20924703/spans/970-975	2021-09-26	
ZoonosesDic-id_1825	Republic of the Congo	コンゴ共和国	MESH:D003223		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/20924703/spans/984-1005	2021-09-26	
ZoonosesDic-id_1826	Ebola (Ebola-Zaire)	(ザイール）エボラウイルス病	MESH:D019142		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/20924703/spans/929-934	2021-09-26	
ZoonosesDic-id_1827	virus	（マールブルグ）ウイルス	Tax:186537		https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/20924703/spans/1066-1071	2021-09-26	
